date,open,high,low,close,volume,symbol
2023-08-01,1230.19,1234.5,1217.56,1217.56,1207954174.0,VNINDEX
2023-07-31,1219.66,1224.81,1212.81,1222.9,1124068439.0,VNINDEX
2023-07-28,1197.32,1207.67,1195.86,1207.67,1048693889.0,VNINDEX
2023-07-27,1201.69,1203.69,1191.08,1197.33,1079101085.0,VNINDEX
2023-07-26,1195.5,1200.84,1195.44,1200.84,849081405.0,VNINDEX
2023-07-25,1194.63,1199.27,1193.34,1195.9,919195101.0,VNINDEX
2023-07-24,1190.74,1193.22,1183.39,1190.72,988829242.0,VNINDEX
2023-07-21,1173.18,1185.9,1172.07,1185.9,899615350.0,VNINDEX
2023-07-20,1171.83,1174.39,1166.62,1172.81,740459807.0,VNINDEX
2023-07-19,1177.5,1178.55,1172.98,1172.98,799774192.0,VNINDEX
2023-07-18,1173.23,1175.7,1170.04,1174.09,760019590.0,VNINDEX
2023-07-17,1171.75,1174.89,1168.77,1173.13,852601583.0,VNINDEX
2023-07-14,1169.2,1169.84,1156.28,1168.4,973944099.0,VNINDEX
2023-07-13,1159.88,1165.42,1158.15,1165.42,760650797.0,VNINDEX
2023-07-12,1154.37,1157.43,1149.28,1154.2,696596095.0,VNINDEX
2023-07-11,1151.13,1157.01,1149.69,1151.77,851937696.0,VNINDEX
2023-07-10,1142.61,1149.02,1140.03,1149.02,814696484.0,VNINDEX
2023-07-07,1125.07,1138.07,1122.94,1138.07,713838698.0,VNINDEX
2023-07-06,1133.7,1135.81,1122.35,1126.22,873408599.0,VNINDEX
2023-07-05,1136.55,1138.67,1133.45,1134.62,745152500.0,VNINDEX
2023-07-04,1127.11,1132.12,1123.49,1132.0,638817697.0,VNINDEX
2023-07-03,1125.55,1128.35,1121.17,1125.5,503824145.0,VNINDEX
2023-06-30,1124.3,1126.33,1120.01,1120.18,545250297.0,VNINDEX
2023-06-29,1139.31,1140.43,1125.39,1125.39,839195975.0,VNINDEX
2023-06-28,1137.18,1140.56,1131.86,1138.35,773617647.0,VNINDEX
2023-06-27,1134.55,1136.49,1128.82,1134.33,645603695.0,VNINDEX
2023-06-26,1130.08,1134.0,1119.95,1132.03,955146794.0,VNINDEX
2023-06-23,1126.23,1130.61,1122.62,1129.38,857067499.0,VNINDEX
2023-06-22,1126.23,1127.54,1122.27,1125.3,829019298.0,VNINDEX
2023-06-21,1112.73,1118.46,1110.65,1118.46,800886000.0,VNINDEX
2023-06-20,1105.75,1111.72,1102.58,1111.72,593189197.0,VNINDEX
2023-06-19,1115.68,1117.23,1104.73,1105.4,723615794.0,VNINDEX
2023-06-16,1121.92,1128.92,1112.51,1115.22,1075388694.0,VNINDEX
2023-06-15,1117.06,1120.13,1112.11,1116.97,675615198.0,VNINDEX
2023-06-14,1124.56,1129.49,1117.42,1117.42,845985495.0,VNINDEX
2023-06-13,1117.43,1122.46,1116.1,1122.46,870411556.0,VNINDEX
2023-06-12,1110.26,1116.02,1100.08,1116.02,726269396.0,VNINDEX
2023-06-09,1103.11,1107.53,1097.23,1107.53,839731399.0,VNINDEX
2023-06-08,1111.86,1115.14,1101.32,1101.32,1211637498.0,VNINDEX
2023-06-07,1111.67,1112.28,1104.26,1109.54,930395400.0,VNINDEX
2023-06-06,1099.99,1108.31,1098.28,1108.31,782674898.0,VNINDEX
2023-06-05,1100.2,1103.81,1096.76,1097.82,893972894.0,VNINDEX
2023-06-02,1084.19,1092.24,1083.36,1090.84,973372400.0,VNINDEX
2023-06-01,1076.27,1078.39,1071.61,1078.39,820373400.0,VNINDEX
2023-05-31,1078.39,1079.11,1071.38,1075.17,861773099.0,VNINDEX
2023-05-30,1078.82,1079.31,1071.01,1078.05,816002498.0,VNINDEX
2023-05-29,1067.27,1077.18,1067.27,1074.98,738474496.0,VNINDEX
2023-05-26,1067.11,1067.28,1063.76,1063.76,596411399.0,VNINDEX
2023-05-25,1061.95,1065.5,1057.91,1064.63,615385098.0,VNINDEX
